Customer ID,Recency,Frequency,Monetary,R,F,M,Segment
15337.0,411,21,373.02,1,1,2,Champions
15338.0,677,60,283.43,1,3,1,Champions
15339.0,66,224,1827.84,3,4,3,Loyal
15340.0,562,7,105.5,1,1,1,Champions
15341.0,81,24,2402.7200000000003,3,2,4,Lost
15342.0,130,24,406.09,2,2,2,Champions
15343.0,87,21,364.5,3,1,2,At Risk
15344.0,1,26,563.94,4,2,2,At Risk
15345.0,46,20,393.54,3,1,2,At Risk
15346.0,333,37,596.12,2,2,2,Champions
15347.0,366,41,1363.6,2,2,3,Lost
15348.0,72,9,158.04,3,1,1,At Risk
15349.0,158,72,473.81,2,3,2,Lost
15350.0,373,35,663.25,2,2,2,Champions
15351.0,12,372,3738.29,4,4,4,Loyal
15352.0,549,37,114.95,1,2,1,Champions
15353.0,255,387,3175.95,2,4,4,Lost
15354.0,603,3,284.4,1,1,1,Champions
15355.0,29,14,277.05,3,1,1,At Risk
15356.0,31,755,3464.95,3,4,4,Loyal
15358.0,5,1130,17050.41,4,4,4,Loyal
15359.0,663,16,181.35,1,1,1,Champions
15360.0,40,13,427.93,3,1,2,At Risk
15361.0,362,10,689.07,2,1,2,Champions
15362.0,449,40,613.08,1,2,2,Champions
15363.0,373,51,1004.11,2,2,3,Lost
15364.0,96,29,913.19,3,2,3,At Risk
15365.0,26,218,4557.13,4,4,4,Loyal
15366.0,75,138,2389.08,3,3,4,Loyal
15367.0,57,279,5081.33,3,4,4,Loyal
15368.0,21,8,722.74,4,1,2,At Risk
15369.0,492,59,6251.26,1,3,4,Lost
15370.0,41,144,3739.01,3,4,4,Loyal
15371.0,662,1,59.400000000000006,1,1,1,Champions
15372.0,137,57,6017.06,2,3,4,Lost
15373.0,8,201,3421.39,4,4,4,Loyal
15374.0,129,10,307.32,2,1,1,Champions
15375.0,690,6,60.959999999999994,1,1,1,Champions
15376.0,40,117,1233.3600000000001,3,3,3,Lost
15377.0,383,21,1211.75,1,1,3,Champions
15378.0,463,12,246.5,1,1,1,Champions
15379.0,169,263,4877.84,2,4,4,Lost
15380.0,9,53,3479.0600000000004,4,2,4,Loyal
15381.0,214,24,1890.5700000000002,2,2,3,Lost
15382.0,15,632,13733.550000000001,4,4,4,Loyal
15384.0,170,118,2027.79,2,3,3,Lost
15385.0,40,21,942.08,3,1,3,At Risk
15386.0,186,31,394.14,2,2,2,Champions
15387.0,492,20,468.65,1,1,2,Champions
15388.0,270,10,140.54,2,1,1,Champions
15389.0,172,6,2733.8,2,1,4,Lost
15390.0,396,77,1216.66,1,3,3,Lost
15391.0,584,12,289.87,1,1,1,Champions
15392.0,5,144,2911.62,4,4,4,Loyal
15393.0,16,44,891.34,4,2,2,At Risk
15394.0,10,227,5286.8,4,4,4,Loyal
15395.0,326,7,107.45,2,1,1,Champions
15396.0,113,16,796.38,2,1,2,Champions
15397.0,290,6,94.0,2,1,1,Champions
15398.0,16,73,1345.53,4,3,3,Loyal
15399.0,1,50,815.77,4,2,2,At Risk
15400.0,92,27,1302.3,3,2,3,At Risk
15401.0,452,14,216.95000000000002,1,1,1,Champions
15402.0,149,131,1830.54,2,3,3,Lost
15403.0,492,8,170.88,1,1,1,Champions
15404.0,376,16,257.06,2,1,1,Champions
15405.0,189,30,659.84,2,2,2,Champions
15406.0,31,122,975.87,3,3,3,Lost
15407.0,34,153,1056.44,3,4,3,Loyal
15408.0,264,34,267.18,2,2,1,Champions
15409.0,721,9,131.25,1,1,1,Champions
15410.0,84,162,4685.72,3,4,4,Loyal
15411.0,26,99,1358.88,4,3,3,Loyal
15412.0,171,10,190.53,2,1,1,Champions
15413.0,692,25,6798.72,1,2,4,Lost
15414.0,10,39,774.9000000000001,4,2,2,At Risk
15415.0,313,48,572.8100000000001,2,2,2,Champions
15416.0,65,228,4572.82,3,4,4,Loyal
15417.0,85,28,508.8,3,2,2,At Risk
15418.0,425,69,452.32,1,3,2,Lost
15419.0,25,8,135.86,4,1,1,At Risk
15420.0,434,56,743.0,1,3,2,Lost
15421.0,59,316,3805.34,3,4,4,Loyal
15422.0,323,120,1619.97,2,3,3,Lost
15423.0,38,14,266.89,3,1,1,At Risk
15424.0,254,33,597.78,2,2,2,Champions
15425.0,400,144,1944.57,1,4,3,Lost
15426.0,19,534,2615.39,4,4,4,Loyal
15427.0,33,306,1483.14,3,4,3,Loyal
15428.0,15,44,762.75,4,2,2,At Risk
15429.0,27,82,397.35,3,3,2,At Risk
15430.0,468,36,954.75,1,2,3,Lost
15431.0,503,2,153.24,1,1,1,Champions
15432.0,23,16,320.76,4,1,1,At Risk
15433.0,214,41,533.3,2,2,2,Champions
15434.0,8,134,2567.06,4,3,4,Loyal
15435.0,22,29,149.29,4,2,1,At Risk
15436.0,12,329,1122.53,4,4,3,Loyal
15437.0,262,57,393.45,2,3,2,Lost
15438.0,131,25,156.57999999999998,2,2,1,Champions
15439.0,405,57,1269.05,1,3,3,Lost
15440.0,55,62,383.68,3,3,2,At Risk
15441.0,396,57,1254.21,1,3,3,Lost
15442.0,249,2,594.0,2,1,2,Champions
15443.0,2,646,5175.93,4,4,4,Loyal
15444.0,9,219,1418.26,4,4,3,Loyal
15445.0,264,14,284.5,2,1,1,Champions
15446.0,377,114,406.95,2,3,2,Lost
15447.0,331,29,492.88,2,2,2,Champions
15448.0,313,49,788.81,2,2,2,Champions
15449.0,26,60,974.52,4,3,3,Loyal
15450.0,30,30,429.84,3,2,2,At Risk
15451.0,434,63,233.21,1,3,1,Champions
15452.0,30,202,1799.1100000000001,3,4,3,Loyal
15453.0,2,286,1388.37,4,4,3,Loyal
15454.0,362,41,307.69,2,2,1,Champions
15455.0,598,2,38.25,1,1,1,Champions
15456.0,283,230,2119.27,2,4,3,Lost
15457.0,262,58,237.07,2,3,1,Champions
15458.0,25,13,370.43999999999994,4,1,2,At Risk
15459.0,417,7,202.82999999999998,1,1,1,Champions
15460.0,354,58,216.76,2,3,1,Champions
15461.0,461,2,429.7,1,1,2,Champions
15462.0,94,41,737.05,3,2,2,At Risk
15463.0,29,7,126.14,3,1,1,At Risk
15464.0,338,157,1048.85,2,4,3,Lost
15465.0,20,263,12655.65,4,4,4,Loyal
15466.0,85,265,1571.01,3,4,3,Loyal
15467.0,9,52,524.88,4,2,2,At Risk
15468.0,51,80,1430.48,3,3,3,Lost
15469.0,50,43,874.25,3,2,2,At Risk
15470.0,576,4,63.419999999999995,1,1,1,Champions
15471.0,2,162,1316.56,4,4,3,Loyal
15472.0,113,76,371.56,2,3,2,Lost
15473.0,14,14,2046.0,4,1,3,At Risk
15474.0,596,20,163.1,1,1,1,Champions
15475.0,77,29,454.10999999999996,3,2,2,At Risk
15476.0,380,79,2209.98,2,3,3,Lost
15477.0,650,2,368.4,1,1,2,Champions
15478.0,40,71,2024.98,3,3,3,Lost
15479.0,733,9,147.4,1,1,1,Champions
15480.0,116,215,6279.0,2,4,4,Lost
15481.0,401,38,1993.34,1,2,3,Lost
15482.0,16,149,14592.56,4,4,4,Loyal
15483.0,161,290,862.2,2,4,2,Lost
15484.0,1,241,4656.0,4,4,4,Loyal
15485.0,30,161,5771.51,3,4,4,Loyal
15486.0,527,1,102.0,1,1,1,Champions
15487.0,680,14,231.32,1,1,1,Champions
15488.0,93,11,431.92,3,1,2,At Risk
15489.0,23,114,2419.61,4,3,4,Loyal
15490.0,430,28,217.6,1,2,1,Champions
15491.0,95,154,3100.09,3,4,4,Loyal
15492.0,28,35,659.4599999999999,3,2,2,At Risk
15493.0,33,650,4314.9800000000005,3,4,4,Loyal
15494.0,21,379,3780.05,4,4,4,Loyal
15495.0,379,20,246.5,2,1,1,Champions
15496.0,631,22,146.14000000000001,1,2,1,Champions
15497.0,18,121,8657.39,4,3,4,Loyal
15498.0,3,971,26039.58,4,4,4,Loyal
15499.0,724,42,161.6,1,2,1,Champions
15500.0,8,68,1131.56,4,3,3,Loyal
15501.0,405,70,402.5,1,3,2,Lost
15502.0,16,361,13993.47,4,4,4,Loyal
15503.0,363,123,267.15,2,3,1,Champions
15504.0,81,69,423.85,3,3,2,At Risk
15505.0,53,97,3610.96,3,3,4,Loyal
15506.0,23,278,2040.03,4,4,3,Loyal
15507.0,172,46,492.36,2,2,2,Champions
15508.0,189,92,1000.27,2,3,3,Lost
15509.0,380,29,166.51,2,2,1,Champions
15510.0,331,1,250.0,2,1,1,Champions
15511.0,12,160,909.23,4,4,3,Loyal
15512.0,156,32,331.58,2,2,1,Champions
15513.0,33,562,27750.55,3,4,4,Loyal
15514.0,12,340,6598.55,4,4,4,Loyal
15515.0,387,7,171.81,1,1,1,Champions
15516.0,45,15,62.43,3,1,1,At Risk
15517.0,233,27,267.03,2,2,1,Champions
15518.0,64,455,4218.94,3,4,4,Loyal
15519.0,383,37,344.61,1,2,1,Champions
15520.0,2,18,343.5,4,1,1,At Risk
15521.0,40,405,7106.69,3,4,4,Loyal
15522.0,33,57,398.84,3,3,2,At Risk
15523.0,84,214,17359.99,3,4,4,Loyal
15524.0,25,9,591.4,4,1,2,At Risk
15525.0,2,259,1295.7,4,4,3,Loyal
15526.0,33,4,148.44,3,1,1,At Risk
15527.0,19,331,5575.64,4,4,4,Loyal
15528.0,254,26,229.33,2,2,1,Champions
15529.0,23,810,5111.95,4,4,4,Loyal
15530.0,22,143,1813.72,4,4,3,Loyal
15531.0,8,228,2007.44,4,4,3,Loyal
15532.0,25,627,3771.9,4,4,4,Loyal
15533.0,19,83,807.57,4,3,2,At Risk
15534.0,726,8,162.25,1,1,1,Champions
15535.0,173,134,1087.82,2,3,3,Lost
15536.0,409,16,259.09,1,1,1,Champions
15537.0,163,24,110.92,2,2,1,Champions
15538.0,538,14,3358.3999999999996,1,1,4,Lost
15539.0,7,41,538.46,4,2,2,At Risk
15540.0,11,31,460.68,4,2,2,At Risk
15541.0,114,29,85.13000000000001,2,2,1,Champions
15542.0,512,252,918.45,1,4,3,Lost
15543.0,288,58,242.84,2,3,1,Champions
15544.0,9,557,8162.43,4,4,4,Loyal
15545.0,54,112,428.05,3,3,2,At Risk
15546.0,607,12,1079.1000000000001,1,1,3,Champions
15547.0,7,1358,10154.39,4,4,4,Loyal
15548.0,596,23,158.09,1,2,1,Champions
15549.0,77,162,2345.96,3,4,4,Loyal
15550.0,4,240,2218.8,4,4,3,Loyal
15551.0,37,151,1710.08,3,4,3,Loyal
15552.0,217,30,252.52,2,2,1,Champions
15553.0,60,56,437.23,3,3,2,At Risk
15554.0,278,14,217.2,2,1,1,Champions
15555.0,12,1681,12112.35,4,4,4,Loyal
15556.0,24,31,279.77,4,2,1,At Risk
15557.0,29,20,473.65000000000003,3,1,2,At Risk
15558.0,639,25,214.13,1,2,1,Champions
15559.0,568,62,1109.4,1,3,3,Lost
15560.0,398,10,153.52,1,1,1,Champions
15561.0,12,92,1934.3899999999999,4,3,3,Loyal
15562.0,352,34,673.3800000000001,2,2,2,Champions
15563.0,22,259,2867.0,4,4,4,Loyal
15564.0,463,4,70.74000000000001,1,1,1,Champions
15565.0,50,8,173.16,3,1,1,At Risk
15566.0,393,12,227.87,1,1,1,Champions
15567.0,19,7,186.01,4,1,1,At Risk
15568.0,3,53,758.29,4,2,2,At Risk
15569.0,104,142,3586.35,2,3,4,Lost
15570.0,7,786,9311.04,4,4,4,Loyal
15571.0,12,635,4051.63,4,4,4,Loyal
15572.0,5,356,4068.67,4,4,4,Loyal
15573.0,32,220,1207.18,3,4,3,Loyal
15574.0,178,373,1518.7,2,4,3,Lost
15575.0,620,3,30.1,1,1,1,Champions
15576.0,38,45,940.6700000000001,3,2,3,At Risk
15577.0,151,60,397.98,2,3,2,Lost
15578.0,162,13,127.1,2,1,1,Champions
15579.0,69,171,1302.5,3,4,3,Loyal
15580.0,377,229,1381.19,2,4,3,Lost
15581.0,121,718,7794.59,2,4,4,Lost
15582.0,25,44,682.9100000000001,4,2,2,At Risk
15583.0,376,46,107.86,2,2,1,Champions
15584.0,24,224,1277.5,4,4,3,Loyal
15585.0,177,31,455.3,2,2,2,Champions
15586.0,593,38,1139.1,1,2,3,Lost
15587.0,50,14,1522.0800000000002,3,1,3,At Risk
15588.0,678,4,579.6,1,1,2,Champions
15589.0,256,29,478.53000000000003,2,2,2,Champions
15590.0,382,87,1496.6,1,3,3,Lost
15591.0,583,7,217.9,1,1,1,Champions
15592.0,47,24,388.58,3,2,2,At Risk
15593.0,71,5,199.8,3,1,1,At Risk
15594.0,16,103,1771.78,4,3,3,Loyal
15595.0,488,4,357.6,1,1,2,Champions
15596.0,101,176,3130.04,2,4,4,Lost
15597.0,35,37,563.37,3,2,2,At Risk
15598.0,53,36,548.02,3,2,2,At Risk
15599.0,27,83,1250.06,3,3,3,Lost
15600.0,428,71,1199.31,1,3,3,Lost
15601.0,11,872,14960.12,4,4,4,Loyal
15602.0,8,129,3230.51,4,3,4,Loyal
15603.0,79,4,88.48,3,1,1,At Risk
15604.0,52,17,216.39,3,1,1,At Risk
15605.0,36,111,1936.8,3,3,3,Lost
15606.0,61,145,5230.99,3,4,4,Loyal
15607.0,337,109,1708.97,2,3,3,Lost
15608.0,28,105,1785.98,3,3,3,Lost
15609.0,184,16,298.48,2,1,1,Champions
15610.0,52,6,112.46000000000001,3,1,1,At Risk
15611.0,10,94,2997.28,4,3,4,Loyal
15612.0,36,6,195.15,3,1,1,At Risk
15613.0,610,27,433.71999999999997,1,2,2,Champions
15614.0,438,81,3147.36,1,3,4,Lost
15615.0,10,901,21373.97,4,4,4,Loyal
15616.0,438,13,317.11,1,1,1,Champions
15617.0,396,42,828.5500000000001,1,2,2,Champions
15618.0,33,45,776.851,3,2,2,At Risk
15619.0,11,3,336.40000000000003,4,1,1,At Risk
15620.0,57,129,1942.36,3,3,3,Lost
15621.0,4,16,1293.03,4,1,3,At Risk
15622.0,43,426,7852.61,3,4,4,Loyal
15623.0,141,108,2437.05,2,3,4,Lost
15624.0,117,34,588.13,2,2,2,Champions
15625.0,104,171,3236.4,2,4,4,Lost
15626.0,75,80,1067.52,3,3,3,Lost
15627.0,457,24,566.9,1,2,2,Champions
15628.0,5,318,5652.26,4,4,4,Loyal
15629.0,450,77,2240.9,1,3,3,Lost
15630.0,45,80,1481.4,3,3,3,Lost
15631.0,642,39,596.67,1,2,2,Champions
15632.0,16,167,3285.31,4,4,4,Loyal
15633.0,509,177,4352.46,1,4,4,Lost
15634.0,17,34,554.65,4,2,2,At Risk
15635.0,396,2,100.35,1,1,1,Champions
15636.0,90,57,1444.58,3,3,3,Lost
15637.0,53,41,797.59,3,2,2,At Risk
15638.0,379,25,2265.2,2,2,3,Lost
15639.0,134,69,1065.08,2,3,3,Lost
15640.0,4,765,23957.58,4,4,4,Loyal
15641.0,105,311,5345.55,2,4,4,Lost
15642.0,730,6,105.78000000000002,1,1,1,Champions
15643.0,192,33,664.0,2,2,2,Champions
15644.0,166,238,813.0,2,4,2,Lost
15645.0,19,68,1055.17,4,3,3,Loyal
15646.0,158,85,974.61,2,3,3,Lost
15647.0,415,11,169.0,1,1,1,Champions
15648.0,204,25,657.35,2,2,2,Champions
15649.0,336,12,2170.35,2,1,3,Champions
15650.0,522,36,553.88,1,2,2,Champions
15651.0,37,60,1259.06,3,3,3,Lost
15652.0,91,104,1420.34,3,3,3,Lost
15653.0,93,6,877.4399999999999,3,1,2,At Risk
15654.0,9,21,922.53,4,1,3,At Risk
15655.0,243,34,560.67,2,2,2,Champions
15656.0,45,47,748.5,3,2,2,At Risk
15657.0,23,1,30.0,4,1,1,At Risk
15658.0,190,117,2423.4700000000003,2,3,4,Lost
15659.0,44,21,532.49,3,1,2,At Risk
15660.0,25,161,2812.99,4,4,4,Loyal
15661.0,317,44,1215.95,2,2,3,Lost
15662.0,661,12,283.73,1,1,1,Champions
15663.0,106,9,138.14,2,1,1,Champions
15664.0,51,70,1254.03,3,3,3,Lost
15665.0,168,288,4015.12,2,4,4,Lost
15666.0,472,67,632.9399999999999,1,3,2,Lost
15667.0,40,13,301.32,3,1,1,At Risk
15668.0,218,1,76.32000000000001,2,1,1,Champions
15669.0,40,33,684.34,3,2,2,At Risk
15670.0,297,19,325.2,2,1,1,Champions
15671.0,19,78,2657.13,4,3,4,Loyal
15672.0,725,3,45.300000000000004,1,1,1,Champions
15673.0,88,287,6414.79,3,4,4,Loyal
15674.0,73,351,6948.2300000000005,3,4,4,Loyal
15675.0,81,35,542.04,3,2,2,At Risk
15676.0,19,202,3435.76,4,4,4,Loyal
15677.0,49,72,1305.63,3,3,3,Lost
15678.0,53,97,1893.89,3,3,3,Lost
15679.0,24,110,781.28,4,3,2,At Risk
15680.0,9,266,4507.58,4,4,4,Loyal
15681.0,25,88,2989.7,4,3,4,Loyal
15682.0,599,25,318.24,1,2,1,Champions
15683.0,117,26,524.54,2,2,2,Champions
15684.0,547,11,173.95,1,1,1,Champions
15685.0,450,17,55.980000000000004,1,1,1,Champions
15686.0,420,1,90.0,1,1,1,Champions
15687.0,9,166,2993.1,4,4,4,Loyal
15688.0,419,27,190.57,1,2,1,Champions
15689.0,120,24,521.03,2,2,2,Champions
15690.0,4,19,239.76,4,1,1,At Risk
15691.0,252,14,571.3,2,1,2,Champions
15692.0,28,12,191.04,3,1,1,At Risk
15693.0,659,1,37.5,1,1,1,Champions
15694.0,1,155,10810.81,4,4,4,Loyal
15695.0,267,59,1131.04,2,3,3,Lost
15696.0,33,224,3906.57,3,4,4,Loyal
15697.0,690,14,246.75,1,1,1,Champions
15698.0,624,2,46.2,1,1,1,Champions
15699.0,18,18,309.65,4,1,1,At Risk
15700.0,172,86,696.68,2,3,2,Lost
15701.0,2,237,1542.14,4,4,3,Loyal
15702.0,476,30,140.39000000000001,1,2,1,Champions
15703.0,265,5,211.5,2,1,1,Champions
15704.0,140,207,3817.96,2,4,4,Lost
15705.0,201,6,143.1,2,1,1,Champions
15706.0,64,55,1060.56,3,3,3,Lost
15707.0,35,214,945.58,3,4,3,Loyal
15708.0,41,395,4378.72,3,4,4,Loyal
15709.0,284,27,327.85,2,2,1,Champions
15710.0,417,110,898.87,1,3,3,Lost
15711.0,557,25,420.25,1,2,2,Champions
15712.0,9,166,3472.4100000000003,4,4,4,Loyal
15713.0,143,61,1010.79,2,3,3,Lost
15714.0,12,49,784.8100000000001,4,2,2,At Risk
15715.0,556,38,658.02,1,2,2,Champions
15716.0,146,326,3056.81,2,4,4,Lost
15717.0,234,24,607.0,2,2,2,Champions
15718.0,540,18,293.79,1,1,1,Champions
15719.0,33,1780,10223.06,3,4,4,Loyal
15720.0,24,155,741.92,4,4,2,Loyal
15721.0,12,91,507.08,4,3,2,At Risk
15722.0,36,181,5258.1,3,4,4,Loyal
15723.0,365,129,947.65,2,3,3,Lost
15724.0,201,17,310.85,2,1,1,Champions
15725.0,15,32,415.25,4,2,2,At Risk
15726.0,390,23,321.91,1,2,1,Champions
15727.0,17,694,9445.51,4,4,4,Loyal
15728.0,380,12,544.6,2,1,2,Champions
15729.0,213,11,192.55,2,1,1,Champions
15730.0,66,111,1726.58,3,3,3,Lost
15731.0,554,8,125.3,1,1,1,Champions
15732.0,212,104,1682.07,2,3,3,Lost
15733.0,283,10,162.3,2,1,1,Champions
15734.0,115,43,2263.3,2,2,3,Lost
15735.0,421,19,327.68,1,1,1,Champions
15736.0,435,103,1815.72,1,3,3,Lost
15737.0,15,72,1205.1200000000001,4,3,3,Loyal
15738.0,19,496,13372.970000000001,4,4,4,Loyal
15739.0,66,8,449.12,3,1,2,At Risk
15740.0,49,9,154.88,3,1,1,At Risk
15741.0,458,12,208.62,1,1,1,Champions
15742.0,619,41,156.87,1,2,1,Champions
15743.0,16,88,784.46,4,3,2,At Risk
15744.0,78,3,34.8,3,1,1,At Risk
15745.0,19,62,1094.59,4,3,3,Loyal
15746.0,134,28,196.88,2,2,1,Champions
15747.0,13,220,2562.61,4,4,4,Loyal
15748.0,40,37,614.7600000000001,3,2,2,At Risk
15749.0,235,10,44534.3,2,1,4,Lost
15750.0,3,650,6797.191,4,4,4,Loyal
15751.0,461,130,1380.44,1,3,3,Lost
15752.0,40,610,4207.54,3,4,4,Loyal
15753.0,305,1,79.2,2,1,1,Champions
15754.0,51,131,3037.61,3,3,4,Loyal
15755.0,10,371,5993.12,4,4,4,Loyal
15756.0,61,192,532.96,3,4,2,Lost
15757.0,66,193,2940.36,3,4,4,Loyal
15758.0,25,9,205.25,4,1,1,At Risk
15759.0,218,17,830.9300000000001,2,1,2,Champions
15760.0,631,2,13916.34,1,1,4,Lost
15761.0,443,5,143.05,1,1,1,Champions
15762.0,65,37,583.75,3,2,2,At Risk
15763.0,32,61,1086.92,3,3,3,Lost
15764.0,88,249,4503.08,3,4,4,Loyal
15765.0,667,25,370.63,1,2,2,Champions
15766.0,64,26,831.06,3,2,2,At Risk
15768.0,116,1238,15601.09,2,4,4,Lost
15769.0,7,224,88704.32,4,4,4,Loyal
15770.0,613,18,321.45,1,1,1,Champions
15771.0,604,28,1006.54,1,2,3,Lost
15772.0,418,16,280.88,1,1,1,Champions
15773.0,6,47,774.52,4,2,2,At Risk
15774.0,69,113,1329.94,3,3,3,Lost
15775.0,245,9,150.5,2,1,1,Champions
15776.0,133,18,241.62,2,1,1,Champions
15777.0,241,39,1762.61,2,2,3,Lost
15778.0,431,17,307.95,1,1,1,Champions
15779.0,463,8,124.08000000000001,1,1,1,Champions
15780.0,184,29,475.28000000000003,2,2,2,Champions
15781.0,25,20,345.46,4,1,1,At Risk
15782.0,10,61,4014.1,4,3,4,Loyal
15783.0,11,14,246.3,4,1,1,At Risk
15784.0,468,43,848.3299999999999,1,2,2,Champions
15785.0,33,225,5969.93,3,4,4,Loyal
15786.0,46,466,8514.82,3,4,4,Loyal
15787.0,26,206,948.05,4,4,3,Loyal
15788.0,509,14,221.82999999999998,1,1,1,Champions
15789.0,358,138,1962.01,2,3,3,Lost
15790.0,10,35,220.85,4,2,1,At Risk
15791.0,44,167,3608.34,3,4,4,Loyal
15792.0,400,57,933.84,1,3,3,Lost
15793.0,15,30,2399.57,4,2,4,Loyal
15794.0,736,15,777.0,1,1,2,Champions
15795.0,150,131,1979.8700000000001,2,3,3,Lost
15796.0,1,295,5175.83,4,4,4,Loyal
15797.0,113,12,2821.08,2,1,4,Lost
15798.0,493,83,1535.37,1,3,3,Lost
15799.0,76,155,1424.29,3,4,3,Loyal
15800.0,107,244,1242.58,2,4,3,Lost
15801.0,46,64,1063.95,3,3,3,Lost
15802.0,143,1,451.42,2,1,2,Champions
15803.0,51,51,1929.66,3,2,3,At Risk
15804.0,1,263,4206.39,4,4,4,Loyal
15805.0,23,531,10189.23,4,4,4,Loyal
15806.0,46,31,784.58,3,2,2,At Risk
15807.0,50,88,1817.52,3,3,3,Lost
15808.0,306,858,18409.93,2,4,4,Lost
15809.0,36,58,1274.44,3,3,3,Lost
15810.0,79,166,2999.04,3,4,4,Loyal
15811.0,22,310,3890.52,4,4,4,Loyal
15812.0,107,125,5201.47,2,3,4,Lost
15813.0,208,40,1303.9099999999999,2,2,3,Lost
15814.0,17,98,2634.44,4,3,4,Loyal
15815.0,64,49,2100.6,3,2,3,At Risk
15816.0,542,11,144.14999999999998,1,1,1,Champions
15817.0,421,152,2766.4,1,4,4,Lost
15818.0,588,11,340.5,1,1,1,Champions
15819.0,49,260,3934.79,3,4,4,Loyal
15820.0,320,17,206.98,2,1,1,Champions
15821.0,44,62,570.96,3,3,2,At Risk
15822.0,3,65,1840.06,4,3,3,Loyal
15823.0,372,156,3897.17,2,4,4,Lost
15824.0,453,26,890.94,1,2,2,Champions
15825.0,172,20,532.94,2,1,2,Champions
15826.0,56,119,2598.28,3,3,4,Loyal
15827.0,73,231,3794.07,3,4,4,Loyal
15828.0,375,74,1108.82,2,3,3,Lost
15829.0,99,51,636.14,2,2,2,Champions
15830.0,38,39,576.0,3,2,2,At Risk
15831.0,58,68,801.76,3,3,2,At Risk
15832.0,254,54,836.79,2,3,2,Lost
15833.0,738,5,80.4,1,1,1,Champions
15834.0,70,378,3772.9900000000002,3,4,4,Loyal
15835.0,44,50,954.09,3,2,3,At Risk
15836.0,50,10,137.37,3,1,1,At Risk
15837.0,65,52,777.01,3,2,2,At Risk
15838.0,11,209,74163.0,4,4,4,Loyal
15839.0,33,62,1048.49,3,3,3,Lost
15840.0,59,27,355.56,3,2,2,At Risk
15841.0,73,92,2742.41,3,3,4,Loyal
15842.0,393,25,548.8,1,2,2,Champions
15843.0,304,8,118.95000000000002,2,1,1,Champions
15844.0,46,11,130.73999999999998,3,1,1,At Risk
15845.0,18,174,4426.28,4,4,4,Loyal
15846.0,385,29,107.01,1,2,1,Champions
15847.0,38,48,822.57,3,2,2,At Risk
15848.0,622,35,139.94,1,2,1,Champions
15850.0,19,334,1058.72,4,4,3,Loyal
15851.0,527,8,109.73,1,1,1,Champions
15852.0,187,33,257.26,2,2,1,Champions
15853.0,52,30,110.8,3,2,1,At Risk
15854.0,4,258,5583.81,4,4,4,Loyal
15855.0,137,95,1052.72,2,3,3,Lost
15856.0,4,1161,34220.340000000004,4,4,4,Loyal
15857.0,19,24,570.48,4,2,2,At Risk
15858.0,16,483,3960.37,4,4,4,Loyal
15859.0,432,22,438.46,1,2,2,Champions
15860.0,41,368,2505.21,3,4,4,Loyal
15861.0,12,798,4401.79,4,4,4,Loyal
15862.0,8,581,2928.29,4,4,4,Loyal
15863.0,26,79,358.7,4,3,2,At Risk
15864.0,22,23,2180.76,4,2,3,At Risk
15865.0,41,127,2248.92,3,3,3,Lost
15866.0,101,45,230.53,2,2,1,Champions
15867.0,5,1059,9063.95,4,4,4,Loyal
15868.0,583,4,94.53,1,1,1,Champions
15869.0,277,35,323.65999999999997,2,2,1,Champions
15870.0,33,147,862.61,3,4,2,Lost
15871.0,437,5,33.099999999999994,1,1,1,Champions
15872.0,15,215,795.68,4,4,2,Loyal
15873.0,500,6,313.91999999999996,1,1,1,Champions
15874.0,64,342,11284.76,3,4,4,Loyal
15875.0,646,25,111.72,1,2,1,Champions
15876.0,409,11,1449.1399999999999,1,1,3,Champions
15877.0,2,129,493.28,4,3,2,At Risk
15878.0,562,51,330.77,1,2,1,Champions
15879.0,404,183,1157.3,1,4,3,Lost
15880.0,369,210,686.5600000000001,2,4,2,Lost
15881.0,312,29,501.39000000000004,2,2,2,Champions
15882.0,199,75,1495.98,2,3,3,Lost
15883.0,2,49,396.48,4,2,2,At Risk
15884.0,432,15,249.70000000000002,1,1,1,Champions
15885.0,93,115,1951.82,3,3,3,Lost
15886.0,60,62,1052.8700000000001,3,3,3,Lost
15887.0,407,37,1027.15,1,2,3,Lost
15888.0,81,39,429.16,3,2,2,At Risk
15889.0,157,399,1806.28,2,4,3,Lost
15890.0,395,10,535.65,1,1,2,Champions
15891.0,227,62,524.52,2,3,2,Lost
15892.0,669,38,128.2,1,2,1,Champions
15893.0,482,1,305.28000000000003,1,1,1,Champions
15894.0,253,79,420.29,2,3,2,Lost
15895.0,150,11,179.17,2,1,1,Champions
15897.0,194,24,222.05,2,2,1,Champions
15898.0,1,697,5596.31,4,4,4,Loyal
15899.0,369,8,112.5,2,1,1,Champions
15900.0,24,130,900.4,4,3,3,Loyal
15901.0,17,171,703.22,4,4,2,Loyal
15902.0,380,18,145.01,2,1,1,Champions
15903.0,10,116,8939.84,4,3,4,Loyal
15904.0,8,30,164.68,4,2,1,At Risk
15905.0,543,22,114.69,1,2,1,Champions
15906.0,20,203,2555.64,4,4,4,Loyal
15907.0,4,249,967.45,4,4,3,Loyal
15908.0,491,41,764.57,1,2,2,Champions
15909.0,174,7,191.94,2,1,1,Champions
15910.0,1,628,2681.8,4,4,4,Loyal
15911.0,624,259,1702.34,1,4,3,Lost
15912.0,178,95,1074.7,2,3,3,Lost
15913.0,534,1,6.300000000000001,1,1,1,Champions
