Customer ID,Recency,Frequency,Monetary,total_number_of_purchases,Interpurchase_Interval_Std,Purchases_Last_30_Days,Purchases_Last_60_Days,Purchases_Last_90_Days,labels,predictions
17413.0,405,10,560.14,2,55.0,0,0,0,165.0,197.98
14779.0,281,41,386.15,3,6.638610837076824,0,0,0,22.0,29.73
14336.0,17,90,1614.91,4,20.100564330752228,1,1,1,86.0,94.72
15002.0,116,370,4817.28,9,13.90501779408765,0,0,0,72.0,77.74
15426.0,19,534,2615.39,9,12.073178889286536,1,3,3,71.0,73.69
12457.0,66,85,2995.91,8,26.59128131759172,0,0,4,53.0,84.81
12720.0,3,509,8260.67,30,5.348331430083967,4,6,8,17.0,19.03
12784.0,9,131,1804.75,3,44.99207443622859,2,2,2,260.0,285.79
16804.0,23,60,536.99,3,32.15666101226349,2,2,2,124.0,169.91
13931.0,96,271,5257.38,11,17.755061255674608,0,0,0,64.0,63.99
15812.0,107,125,5201.47,12,17.446196937121954,0,0,0,56.0,52.59
13629.0,23,87,13370.86,19,16.743682067958837,1,2,3,36.0,36.09
15617.0,396,42,828.5500000000001,3,14.445482034861698,0,0,0,56.0,54.65
16351.0,333,187,3330.0299999999997,13,9.551822587029607,0,0,0,34.0,34.93
17408.0,163,8,316.09000000000003,3,126.27011862330238,0,0,0,175.0,187.21
15901.0,17,171,703.22,7,24.587204599211354,1,1,2,88.0,103.15
17025.0,61,42,1510.6399999999999,5,59.972727541612514,0,0,1,145.0,148.89
13605.0,387,53,522.67,2,25.516209026360542,0,0,0,184.0,178.29
13517.0,60,141,2128.42,3,7.3137019615460614,0,1,1,60.0,55.89
12891.0,186,11,840.5,11,46.87678885475554,0,0,0,47.0,67.16
14998.0,170,127,770.73,4,23.57475108858817,0,0,0,145.0,124.81
16855.0,24,19,328.4,2,4.478342947514801,1,2,2,19.0,19.2
14145.0,47,25,7600.05,7,56.01770876831874,0,1,1,94.0,99.2
13809.0,305,25,679.7,3,22.02551221664997,0,0,0,78.0,70.25
15787.0,26,206,948.05,3,2.4445060351935237,2,2,3,18.0,21.36
12998.0,493,58,920.08,3,16.4147566411742,0,0,0,80.0,77.68
16833.0,1,92,2409.04,6,35.32858838828913,1,1,1,124.0,117.7
17527.0,54,47,939.37,4,16.73281077768284,0,1,2,55.0,65.48
13519.0,78,19,343.21,2,85.79562278396776,0,0,1,364.0,369.52
13295.0,360,67,1101.97,4,20.754643932268383,0,0,0,72.0,79.64
15775.0,245,9,150.5,2,136.4716087690037,0,0,0,386.0,377.62
14421.0,57,96,2469.37,6,36.95624664022961,0,1,1,127.0,115.85
17006.0,5,130,1636.32,8,33.79399587170396,2,3,4,91.0,94.59
13429.0,11,67,1006.8,4,5.08656991234697,1,3,4,21.0,20.2
14182.0,444,50,678.77,4,12.677481509154962,0,0,0,51.0,45.59
15660.0,25,161,2812.99,15,15.670545568922389,2,2,3,46.0,46.2
12943.0,558,25,496.5,2,9.59383482590078,0,0,0,47.0,54.79
15127.0,66,28,711.5,2,87.37234073736337,0,0,1,454.0,440.21
13544.0,40,258,829.0,6,19.395773036235283,0,1,1,121.0,110.47
14949.0,469,27,515.0,4,35.89883220727596,0,0,0,84.0,95.5
17321.0,8,295,1741.18,6,21.4450245627813,1,1,2,114.0,121.7
15265.0,151,193,3345.64,4,28.86305263057466,0,0,0,195.0,156.73
17032.0,548,239,3004.6,8,5.846263168572025,0,0,0,26.0,29.99
14431.0,303,81,2614.2,4,28.32706526596567,0,0,0,128.0,128.04
16531.0,22,138,2298.33,11,16.02409360255981,1,2,3,42.0,53.66
13299.0,268,62,1218.7,3,23.714029418401896,0,0,0,130.0,114.67
15018.0,39,36,607.46,3,40.4817211578159,0,1,1,164.0,157.27
16983.0,13,249,3710.22,11,10.236347645141064,2,2,2,43.0,45.46
17448.0,497,1117,14556.97,46,1.4696272977518405,0,0,0,3.0,10.14
14099.0,16,525,5765.71,20,7.684775236643367,1,2,3,38.0,32.67
13684.0,286,109,596.98,4,19.904972844121986,0,0,0,112.0,104.17
15683.0,117,26,524.54,2,71.2,0,0,0,356.0,355.63
14562.0,4,611,6729.400000000001,26,7.19514168012981,5,8,11,27.0,23.2
12575.0,457,38,622.8199999999999,2,11.343530124069655,0,0,0,69.0,72.03
14447.0,19,106,1711.73,6,20.05640854713336,1,3,3,76.0,73.61
14871.0,3,201,1258.97,9,20.208609911937646,1,1,1,92.0,75.31
14720.0,6,37,663.81,3,14.983800776648284,1,1,2,60.0,52.94
12490.0,5,462,9823.64,21,9.437070245697027,3,4,4,37.0,34.47
15659.0,44,21,532.49,3,94.37796352962908,0,1,1,304.0,258.05
13648.0,400,106,1764.02,8,16.45844472999812,0,0,0,48.0,57.46
12694.0,70,83,1843.35,3,28.809211050861506,0,0,1,175.0,172.45
14754.0,45,137,1550.48,6,27.76901201559825,0,1,1,129.0,114.9
18002.0,376,54,249.92,4,28.089673427535647,0,0,0,118.0,102.34
12500.0,23,146,5955.21,19,16.93607826878575,1,4,5,36.0,35.11
14821.0,367,72,1286.45,7,28.345710004406712,0,0,0,52.0,74.05
15599.0,27,83,1250.06,3,32.825618479255176,1,1,1,210.0,181.99
13642.0,216,114,514.72,4,20.413642843924062,0,0,0,72.0,109.55
16910.0,4,547,1510.06,8,2.0314395506260006,2,3,7,12.0,15.9
15771.0,604,28,1006.54,3,15.605262462522587,0,0,0,44.0,45.89
16143.0,3,239,4910.83,12,15.008669739789816,1,1,1,66.0,61.33
14469.0,416,147,2112.21,4,13.01681083040754,0,0,0,88.0,77.59
15774.0,69,113,1329.94,6,34.763028445723,0,0,1,117.0,119.54
15819.0,49,260,3934.79,10,14.602037821656603,0,1,1,65.0,67.58
14230.0,436,33,979.8000000000001,3,19.79898987322333,0,0,0,56.0,69.48
12835.0,428,620,6043.31,41,2.2295714400883977,0,0,0,8.0,11.96
17463.0,16,324,2557.91,7,16.460202111830053,1,2,2,95.0,110.38
16088.0,576,6,1437.43,2,6.708203932499369,0,0,0,15.0,20.39
15347.0,366,41,1363.6,4,6.8528489303017945,0,0,0,24.0,28.7
17830.0,2,23,398.7,3,55.45695651560791,1,1,1,144.0,185.7
14522.0,24,46,1758.6200000000001,8,61.09399944083518,1,1,2,94.0,88.8
16817.0,3,151,2804.9,13,15.077905075855538,1,2,2,36.0,49.71
18260.0,173,411,9962.11,23,8.669303954603745,0,0,0,25.0,30.14
15065.0,38,166,3326.86,5,15.04886595703333,0,1,1,93.0,73.87
16177.0,50,118,2247.31,8,36.736415855746166,0,1,1,85.0,92.54
15441.0,396,57,1254.21,3,40.86092583067912,0,0,0,167.0,170.56
14030.0,18,866,8262.29,20,8.274814280747371,1,1,2,37.0,44.37
15416.0,65,228,4572.82,7,20.19869913838914,0,0,1,102.0,91.65
13524.0,41,27,680.1800000000001,5,17.881877375195774,0,1,2,45.0,51.89
16259.0,410,93,361.94,3,20.225898163536254,0,0,0,97.0,117.98
14004.0,43,241,6258.45,11,11.072317592801955,0,1,2,39.0,51.87
13476.0,179,106,2061.4700000000003,5,23.034998853075123,0,0,0,116.0,104.51
16713.0,19,1336,14560.69,32,4.463862123470997,2,2,4,23.0,24.27
15257.0,283,12,685.9,2,39.196474795109275,0,0,0,130.0,162.98
16571.0,27,255,4248.74,10,14.91039757370405,1,1,1,67.0,68.85
15785.0,33,225,5969.93,16,14.839348301313217,0,1,1,46.0,43.14
17829.0,299,171,4756.74,5,16.49308201228126,0,0,0,89.0,97.59
15805.0,23,531,10189.23,30,8.434825105818868,1,5,6,24.0,25.73
14134.0,383,180,11123.35,15,9.84160220136438,0,0,0,25.0,39.96
18247.0,415,37,839.73,3,25.764301006415955,0,0,0,108.0,92.97
15471.0,2,162,1316.56,3,32.51639576873211,1,1,1,274.0,239.11
17853.0,407,106,1608.19,3,26.094758992687527,0,0,0,164.0,165.65
15033.0,5,510,2586.67,10,5.421428143198111,2,4,4,36.0,28.9
17802.0,82,540,5053.12,10,12.107687317206295,0,0,1,72.0,67.42
13147.0,10,4,712.8000000000001,4,23.437861108329262,1,3,3,30.0,54.64
